@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
1382,'2020/03/24 23:38:48:667',2,1.584086,0.896322,0.625365,0.483078,0.332565,0.248373,0.186033,0,0,0,0,0,0,0,1,0,0,0,0
1383,'2020/03/24 23:38:48:679',2,1.59994,0.916593,0.621592,0.484895,0.335005,0.241949,0.181889,0,0,0,0,0,0,0,1,0,0,0,0
1384,'2020/03/24 23:38:48:690',2,1.598874,0.880475,0.563635,0.450771,0.327459,0.214215,0.159745,0,0,0,0,0,0,0,1,0,0,0,0
1385,'2020/03/24 23:38:48:702',2,1.525952,0.872023,0.573934,0.47581,0.334909,0.244329,0.158307,0,0,0,0,0,0,0,1,0,0,0,0
1386,'2020/03/24 23:38:48:714',2,1.658505,0.913418,0.534759,0.491488,0.297681,0.268238,0.165336,0,0,0,0,0,0,0,1,0,0,0,0
1387,'2020/03/24 23:38:48:714',2,1.658505,0.913418,0.534759,0.491488,0.297681,0.268238,0.165336,0,0,0,0,0,0,0,1,0,0,0,0
1388,'2020/03/24 23:38:48:725',2,1.58473,0.973763,0.564564,0.419018,0.285021,0.193167,0.11846,0,0,0,0,0,0,0,1,0,0,0,0
1389,'2020/03/24 23:38:48:737',2,1.630317,0.952467,0.563303,0.445729,0.284834,0.193654,0.169298,0,0,0,0,0,0,0,1,0,0,0,0
1390,'2020/03/24 23:38:48:748',2,1.66716,0.912766,0.584399,0.42475,0.279445,0.200831,0.167355,0,0,0,0,0,0,0,1,0,0,0,0
1391,'2020/03/24 23:38:48:760',2,1.60328,0.923745,0.59599,0.445322,0.357892,0.237931,0.158815,0,0,0,0,0,0,0,1,0,0,0,0
1392,'2020/03/24 23:38:48:772',2,1.569926,0.883596,0.616086,0.48156,0.314556,0.236879,0.184205,0,0,0,0,0,0,0,1,0,0,0,0
1393,'2020/03/24 23:38:48:784',2,1.61146,0.921736,0.607396,0.451792,0.321296,0.229443,0.173028,0,0,0,0,0,0,0,1,0,0,0,0
1394,'2020/03/24 23:38:48:784',2,1.61146,0.921736,0.607396,0.451792,0.321296,0.229443,0.173028,0,0,0,0,0,0,0,1,0,0,0,0
1395,'2020/03/24 23:38:48:795',2,1.581312,0.85831,0.550573,0.452626,0.324203,0.213448,0.152566,0,0,0,0,0,0,0,1,0,0,0,0
1396,'2020/03/24 23:38:48:807',2,1.554486,0.862964,0.528593,0.425501,0.30212,0.264707,0.224517,0,0,0,0,0,0,0,1,0,0,0,0
1397,'2020/03/24 23:38:48:818',2,1.661916,0.950465,0.537795,0.483382,0.292044,0.253359,0.145385,0,0,0,0,0,0,0,1,0,0,0,0
1398,'2020/03/24 23:38:48:830',2,1.566652,0.981282,0.563011,0.40069,0.267041,0.168558,0.116776,0,0,0,0,0,0,0,1,0,0,0,0
1399,'2020/03/24 23:38:48:842',2,1.644657,0.928712,0.569941,0.448796,0.286827,0.20712,0.175039,0,0,0,0,0,0,0,1,0,0,0,0
1400,'2020/03/24 23:38:48:853',2,1.653694,0.914612,0.577804,0.4122,0.279778,0.186871,0.150997,0,0,0,0,0,0,0,1,0,0,0,0
1401,'2020/03/24 23:38:48:853',2,1.653694,0.914612,0.577804,0.4122,0.279778,0.186871,0.150997,0,0,0,0,0,0,0,1,0,0,0,0
1402,'2020/03/24 23:38:48:865',2,1.592772,0.911248,0.594277,0.44462,0.350387,0.239957,0.160816,0,0,0,0,0,0,0,1,0,0,0,0
1403,'2020/03/24 23:38:48:876',2,1.582345,0.884034,0.612588,0.485195,0.311094,0.238383,0.194951,0,0,0,0,0,0,0,1,0,0,0,0
1404,'2020/03/24 23:38:48:888',2,1.606344,0.943186,0.612687,0.438959,0.318173,0.218131,0.166686,0,0,0,0,0,0,0,1,0,0,0,0
1405,'2020/03/24 23:38:48:899',2,1.57839,0.841608,0.544933,0.457207,0.330553,0.229709,0.161763,0,0,0,0,0,0,0,1,0,0,0,0
1406,'2020/03/24 23:38:48:912',2,1.526423,0.859891,0.524974,0.466645,0.327202,0.277402,0.220992,0,0,0,0,0,0,0,1,0,0,0,0
1407,'2020/03/24 23:38:48:923',2,1.64434,0.95785,0.54887,0.475548,0.296282,0.235668,0.126018,0,0,0,0,0,0,0,1,0,0,0,0
1408,'2020/03/24 23:38:48:923',2,1.64434,0.95785,0.54887,0.475548,0.296282,0.235668,0.126018,0,0,0,0,0,0,0,1,0,0,0,0
1409,'2020/03/24 23:38:48:934',2,1.550833,0.961773,0.5363,0.3852,0.251287,0.149108,0.115155,0,0,0,0,0,0,0,1,0,0,0,0
1410,'2020/03/24 23:38:48:946',2,1.655756,0.916768,0.577109,0.445155,0.284927,0.214955,0.176482,0,0,0,0,0,0,0,1,0,0,0,0
1411,'2020/03/24 23:38:48:958',2,1.643441,0.93106,0.586069,0.414244,0.296105,0.18762,0.144407,0,0,0,0,0,0,0,1,0,0,0,0
1412,'2020/03/24 23:38:48:969',2,1.585602,0.907318,0.606847,0.454398,0.338448,0.236717,0.164117,0,0,0,0,0,0,0,1,0,0,0,0
1413,'2020/03/24 23:38:48:981',2,1.584461,0.889262,0.61473,0.493664,0.319029,0.240925,0.197707,0,0,0,0,0,0,0,1,0,0,0,0
1414,'2020/03/24 23:38:48:993',2,1.614028,0.933186,0.599324,0.439424,0.327761,0.220565,0.171489,0,0,0,0,0,0,0,1,0,0,0,0
1415,'2020/03/24 23:38:49:004',2,1.556257,0.837454,0.546187,0.462404,0.331778,0.230811,0.149413,0,0,0,0,0,0,0,1,0,0,0,0
1416,'2020/03/24 23:38:49:004',2,1.556257,0.837454,0.546187,0.462404,0.331778,0.230811,0.149413,0,0,0,0,0,0,0,1,0,0,0,0
1417,'2020/03/24 23:38:49:016',2,1.556089,0.897366,0.514671,0.468758,0.308073,0.267579,0.210823,0,0,0,0,0,0,0,1,0,0,0,0
1418,'2020/03/24 23:38:49:027',2,1.621209,0.95778,0.553204,0.459034,0.301539,0.228966,0.126778,0,0,0,0,0,0,0,1,0,0,0,0
1419,'2020/03/24 23:38:49:039',2,1.580557,0.958755,0.524053,0.393414,0.256691,0.160711,0.135727,0,0,0,0,0,0,0,1,0,0,0,0
1420,'2020/03/24 23:38:49:051',2,1.663654,0.909588,0.580291,0.436913,0.279065,0.215666,0.177896,0,0,0,0,0,0,0,1,0,0,0,0
1421,'2020/03/24 23:38:49:064',2,1.642647,0.942365,0.589162,0.419056,0.321154,0.205867,0.152248,0,0,0,0,0,0,0,1,0,0,0,0
1422,'2020/03/24 23:38:49:064',2,1.642647,0.942365,0.589162,0.419056,0.321154,0.205867,0.152248,0,0,0,0,0,0,0,1,0,0,0,0
1423,'2020/03/24 23:38:49:074',2,1.599209,0.89731,0.610634,0.46025,0.328599,0.241239,0.178604,0,0,0,0,0,0,0,1,0,0,0,0
1424,'2020/03/24 23:38:49:086',2,1.594936,0.903713,0.617949,0.492152,0.325494,0.241124,0.194616,0,0,0,0,0,0,0,1,0,0,0,0
1425,'2020/03/24 23:38:49:097',2,1.613151,0.907028,0.583463,0.448885,0.333081,0.220189,0.169549,0,0,0,0,0,0,0,1,0,0,0,0
1426,'2020/03/24 23:38:49:109',2,1.533796,0.838049,0.547008,0.460958,0.328625,0.23207,0.141904,0,0,0,0,0,0,0,1,0,0,0,0
1427,'2020/03/24 23:38:49:120',2,1.605364,0.97096,0.545978,0.498256,0.293957,0.25427,0.179212,0,0,0,0,0,0,0,1,0,0,0,0
1428,'2020/03/24 23:38:49:132',2,1.604857,0.965756,0.55943,0.438782,0.295873,0.211064,0.119185,0,0,0,0,0,0,0,1,0,0,0,0
1429,'2020/03/24 23:38:49:143',2,1.612255,0.968761,0.550788,0.426888,0.272852,0.173016,0.150039,0,0,0,0,0,0,0,1,0,0,0,0
1430,'2020/03/24 23:38:49:144',2,1.612255,0.968761,0.550788,0.426888,0.272852,0.173016,0.150039,0,0,0,0,0,0,0,1,0,0,0,0
1431,'2020/03/24 23:38:49:155',2,1.670442,0.909953,0.583451,0.431235,0.277117,0.211294,0.176714,0,0,0,0,0,0,0,1,0,0,0,0
1432,'2020/03/24 23:38:49:167',2,1.627228,0.933386,0.591367,0.432588,0.343753,0.224305,0.157524,0,0,0,0,0,0,0,1,0,0,0,0
1433,'2020/03/24 23:38:49:179',2,1.586888,0.893678,0.623816,0.482365,0.33337,0.248905,0.187036,0,0,0,0,0,0,0,1,0,0,0,0
1434,'2020/03/24 23:38:49:190',2,1.601682,0.916283,0.621184,0.483353,0.331394,0.240201,0.183186,0,0,0,0,0,0,0,1,0,0,0,0
1435,'2020/03/24 23:38:49:201',2,1.60117,0.879738,0.563311,0.449229,0.327085,0.21482,0.160262,0,0,0,0,0,0,0,1,0,0,0,0
1436,'2020/03/24 23:38:49:213',2,1.529025,0.864371,0.57118,0.47638,0.336323,0.243625,0.155878,0,0,0,0,0,0,0,1,0,0,0,0
1437,'2020/03/24 23:38:49:213',2,1.529025,0.864371,0.57118,0.47638,0.336323,0.243625,0.155878,0,0,0,0,0,0,0,1,0,0,0,0
1438,'2020/03/24 23:38:49:225',2,1.660544,0.926826,0.534738,0.48639,0.290843,0.264334,0.167954,0,0,0,0,0,0,0,1,0,0,0,0
1439,'2020/03/24 23:38:49:236',2,1.586024,0.973422,0.564483,0.420173,0.285642,0.193987,0.11817,0,0,0,0,0,0,0,1,0,0,0,0
1440,'2020/03/24 23:38:49:248',2,1.630684,0.953665,0.562555,0.445235,0.285247,0.193996,0.169978,0,0,0,0,0,0,0,1,0,0,0,0
1441,'2020/03/24 23:38:49:259',2,1.668444,0.911043,0.58358,0.425362,0.280408,0.203123,0.169022,0,0,0,0,0,0,0,1,0,0,0,0
1442,'2020/03/24 23:38:49:271',2,1.604129,0.924495,0.593601,0.442715,0.35849,0.240062,0.161017,0,0,0,0,0,0,0,1,0,0,0,0
1443,'2020/03/24 23:38:49:283',2,1.571617,0.882848,0.615944,0.481249,0.315442,0.237279,0.183987,0,0,0,0,0,0,0,1,0,0,0,0
1444,'2020/03/24 23:38:49:283',2,1.571617,0.882848,0.615944,0.481249,0.315442,0.237279,0.183987,0,0,0,0,0,0,0,1,0,0,0,0
1445,'2020/03/24 23:38:49:295',2,1.612962,0.918679,0.606224,0.452091,0.320243,0.228425,0.17279,0,0,0,0,0,0,0,1,0,0,0,0
1446,'2020/03/24 23:38:49:306',2,1.581881,0.859331,0.551151,0.452456,0.324181,0.212923,0.152259,0,0,0,0,0,0,0,1,0,0,0,0
1447,'2020/03/24 23:38:49:317',2,1.55892,0.848728,0.528234,0.424916,0.298681,0.258658,0.222367,0,0,0,0,0,0,0,1,0,0,0,0
1448,'2020/03/24 23:38:49:329',2,1.659932,0.954186,0.539426,0.486753,0.294301,0.25404,0.14436,0,0,0,0,0,0,0,1,0,0,0,0
1449,'2020/03/24 23:38:49:341',2,1.568955,0.975447,0.56047,0.400764,0.267036,0.170792,0.119737,0,0,0,0,0,0,0,1,0,0,0,0
1450,'2020/03/24 23:38:49:352',2,1.643129,0.931181,0.568917,0.447685,0.285394,0.204679,0.173773,0,0,0,0,0,0,0,1,0,0,0,0
1451,'2020/03/24 23:38:49:364',2,1.656718,0.909854,0.575537,0.412511,0.281552,0.190787,0.153716,0,0,0,0,0,0,0,1,0,0,0,0
1452,'2020/03/24 23:38:49:364',2,1.656718,0.909854,0.575537,0.412511,0.281552,0.190787,0.153716,0,0,0,0,0,0,0,1,0,0,0,0
1453,'2020/03/24 23:38:49:376',2,1.592891,0.915446,0.594764,0.442469,0.34973,0.24027,0.161325,0,0,0,0,0,0,0,1,0,0,0,0
1454,'2020/03/24 23:38:49:387',2,1.579838,0.884783,0.612987,0.484036,0.308986,0.236032,0.193026,0,0,0,0,0,0,0,1,0,0,0,0
1455,'2020/03/24 23:38:49:399',2,1.607292,0.936501,0.609733,0.438924,0.318675,0.220382,0.16859,0,0,0,0,0,0,0,1,0,0,0,0
1456,'2020/03/24 23:38:49:410',2,1.577646,0.843552,0.546145,0.457868,0.330472,0.227768,0.159776,0,0,0,0,0,0,0,1,0,0,0,0
1457,'2020/03/24 23:38:49:422',2,1.526599,0.840285,0.52039,0.465397,0.334105,0.285365,0.226371,0,0,0,0,0,0,0,1,0,0,0,0
1458,'2020/03/24 23:38:49:434',2,1.646034,0.954951,0.548127,0.477162,0.296542,0.237772,0.12855,0,0,0,0,0,0,0,1,0,0,0,0
1459,'2020/03/24 23:38:49:434',2,1.646034,0.954951,0.548127,0.477162,0.296542,0.237772,0.12855,0,0,0,0,0,0,0,1,0,0,0,0
1460,'2020/03/24 23:38:49:445',2,1.553456,0.957338,0.537401,0.386456,0.253478,0.154432,0.119014,0,0,0,0,0,0,0,1,0,0,0,0
1461,'2020/03/24 23:38:49:457',2,1.65487,0.919112,0.577213,0.44527,0.284759,0.214621,0.176891,0,0,0,0,0,0,0,1,0,0,0,0
1462,'2020/03/24 23:38:49:468',2,1.643608,0.923395,0.583789,0.415142,0.295787,0.186931,0.141683,0,0,0,0,0,0,0,1,0,0,0,0
1463,'2020/03/24 23:38:49:480',2,1.584814,0.910767,0.608901,0.454402,0.337626,0.234934,0.162654,0,0,0,0,0,0,0,1,0,0,0,0
1464,'2020/03/24 23:38:49:492',2,1.584526,0.886603,0.612758,0.492252,0.318285,0.24096,0.197851,0,0,0,0,0,0,0,1,0,0,0,0
1465,'2020/03/24 23:38:49:503',2,1.614451,0.929283,0.599502,0.43852,0.326514,0.221994,0.173302,0,0,0,0,0,0,0,1,0,0,0,0
1466,'2020/03/24 23:38:49:503',2,1.614451,0.929283,0.599502,0.43852,0.326514,0.221994,0.173302,0,0,0,0,0,0,0,1,0,0,0,0
1467,'2020/03/24 23:38:49:515',2,1.557078,0.837958,0.545238,0.461203,0.330845,0.229638,0.149421,0,0,0,0,0,0,0,1,0,0,0,0
1468,'2020/03/24 23:38:49:526',2,1.560902,0.873778,0.503814,0.454172,0.302296,0.274602,0.218532,0,0,0,0,0,0,0,1,0,0,0,0
1469,'2020/03/24 23:38:49:538',2,1.622031,0.957581,0.553081,0.46068,0.301863,0.229957,0.126745,0,0,0,0,0,0,0,1,0,0,0,0
1470,'2020/03/24 23:38:49:550',2,1.580895,0.936158,0.516277,0.39374,0.258929,0.1646,0.13689,0,0,0,0,0,0,0,1,0,0,0,0
1471,'2020/03/24 23:38:49:562',2,1.663549,0.910342,0.580229,0.437339,0.279374,0.215963,0.177873,0,0,0,0,0,0,0,1,0,0,0,0
1472,'2020/03/24 23:38:49:573',2,1.646328,0.934895,0.586043,0.41849,0.319952,0.206579,0.153512,0,0,0,0,0,0,0,1,0,0,0,0
1473,'2020/03/24 23:38:49:573',2,1.646328,0.934895,0.586043,0.41849,0.319952,0.206579,0.153512,0,0,0,0,0,0,0,1,0,0,0,0
1474,'2020/03/24 23:38:49:584',2,1.59795,0.898388,0.612268,0.46127,0.328701,0.239114,0.176687,0,0,0,0,0,0,0,1,0,0,0,0
1475,'2020/03/24 23:38:49:596',2,1.597395,0.89949,0.614982,0.490465,0.324463,0.241952,0.19687,0,0,0,0,0,0,0,1,0,0,0,0
1476,'2020/03/24 23:38:49:608',2,1.613509,0.907767,0.584454,0.448712,0.333837,0.221826,0.170851,0,0,0,0,0,0,0,1,0,0,0,0
1477,'2020/03/24 23:38:49:619',2,1.53585,0.837602,0.547236,0.461621,0.329258,0.232273,0.142767,0,0,0,0,0,0,0,1,0,0,0,0
1478,'2020/03/24 23:38:49:631',2,1.601547,0.966095,0.542562,0.495603,0.295829,0.258213,0.183311,0,0,0,0,0,0,0,1,0,0,0,0
1479,'2020/03/24 23:38:49:642',2,1.605988,0.96553,0.55922,0.440347,0.296671,0.212358,0.119255,0,0,0,0,0,0,0,1,0,0,0,0
1480,'2020/03/24 23:38:49:654',2,1.611643,0.961312,0.550925,0.426757,0.271934,0.174781,0.152098,0,0,0,0,0,0,0,1,0,0,0,0
1481,'2020/03/24 23:38:49:654',2,1.611643,0.961312,0.550925,0.426757,0.271934,0.174781,0.152098,0,0,0,0,0,0,0,1,0,0,0,0
1482,'2020/03/24 23:38:49:666',2,1.670094,0.909499,0.583003,0.431493,0.277068,0.211604,0.176674,0,0,0,0,0,0,0,1,0,0,0,0
1483,'2020/03/24 23:38:49:678',2,1.628686,0.932251,0.590303,0.432299,0.34441,0.226095,0.159971,0,0,0,0,0,0,0,1,0,0,0,0
1484,'2020/03/24 23:38:49:689',2,1.589986,0.891528,0.62189,0.480185,0.33336,0.24967,0.187731,0,0,0,0,0,0,0,1,0,0,0,0
1485,'2020/03/24 23:38:49:701',2,1.603333,0.915983,0.620293,0.482539,0.328891,0.238157,0.183022,0,0,0,0,0,0,0,1,0,0,0,0
1486,'2020/03/24 23:38:49:713',2,1.603602,0.879473,0.562716,0.44743,0.326294,0.214991,0.161455,0,0,0,0,0,0,0,1,0,0,0,0
1487,'2020/03/24 23:38:49:713',2,1.603602,0.879473,0.562716,0.44743,0.326294,0.214991,0.161455,0,0,0,0,0,0,0,1,0,0,0,0
1488,'2020/03/24 23:38:49:724',2,1.534349,0.857847,0.566249,0.47246,0.335056,0.245787,0.159217,0,0,0,0,0,0,0,1,0,0,0,0
1489,'2020/03/24 23:38:49:735',2,1.663251,0.939508,0.53118,0.482377,0.288477,0.263932,0.168302,0,0,0,0,0,0,0,1,0,0,0,0
1490,'2020/03/24 23:38:49:747',2,1.587277,0.973389,0.564403,0.421204,0.286468,0.194995,0.117834,0,0,0,0,0,0,0,1,0,0,0,0
1491,'2020/03/24 23:38:49:759',2,1.631219,0.953439,0.561325,0.444229,0.285429,0.195,0.17149,0,0,0,0,0,0,0,1,0,0,0,0
1492,'2020/03/24 23:38:49:770',2,1.670001,0.909012,0.582314,0.42579,0.281545,0.205748,0.170872,0,0,0,0,0,0,0,1,0,0,0,0
1493,'2020/03/24 23:38:49:782',2,1.604558,0.923545,0.592491,0.441921,0.358106,0.240679,0.162593,0,0,0,0,0,0,0,1,0,0,0,0
1494,'2020/03/24 23:38:49:794',2,1.574527,0.881082,0.614338,0.480151,0.316169,0.237091,0.182747,0,0,0,0,0,0,0,1,0,0,0,0
1495,'2020/03/24 23:38:49:794',2,1.574527,0.881082,0.614338,0.480151,0.316169,0.237091,0.182747,0,0,0,0,0,0,0,1,0,0,0,0
1496,'2020/03/24 23:38:49:805',2,1.612834,0.918273,0.60739,0.453726,0.319891,0.227854,0.171037,0,0,0,0,0,0,0,1,0,0,0,0
1497,'2020/03/24 23:38:49:817',2,1.582317,0.860372,0.552099,0.452501,0.324201,0.21252,0.151978,0,0,0,0,0,0,0,1,0,0,0,0
1498,'2020/03/24 23:38:49:828',2,1.561468,0.838069,0.527596,0.430017,0.30565,0.256378,0.21085,0,0,0,0,0,0,0,1,0,0,0,0
1499,'2020/03/24 23:38:49:840',2,1.657923,0.956763,0.541494,0.490163,0.296039,0.25509,0.144402,0,0,0,0,0,0,0,1,0,0,0,0
1500,'2020/03/24 23:38:49:852',2,1.573767,0.966898,0.554645,0.398071,0.26815,0.178696,0.12523,0,0,0,0,0,0,0,1,0,0,0,0
1501,'2020/03/24 23:38:49:863',2,1.641675,0.932661,0.567613,0.446423,0.283926,0.202717,0.173048,0,0,0,0,0,0,0,1,0,0,0,0
1502,'2020/03/24 23:38:49:864',2,1.641675,0.932661,0.567613,0.446423,0.283926,0.202717,0.173048,0,0,0,0,0,0,0,1,0,0,0,0
1503,'2020/03/24 23:38:49:875',2,1.660224,0.90332,0.572966,0.413616,0.283831,0.195226,0.15732,0,0,0,0,0,0,0,1,0,0,0,0
1504,'2020/03/24 23:38:49:886',2,1.59201,0.919622,0.597292,0.443498,0.3498,0.237803,0.158632,0,0,0,0,0,0,0,1,0,0,0,0
1505,'2020/03/24 23:38:49:898',2,1.578273,0.88322,0.611424,0.482016,0.307382,0.234291,0.191127,0,0,0,0,0,0,0,1,0,0,0,0
1506,'2020/03/24 23:38:49:909',2,1.607689,0.930133,0.607178,0.440727,0.321127,0.222455,0.16792,0,0,0,0,0,0,0,1,0,0,0,0
1507,'2020/03/24 23:38:49:921',2,1.576866,0.846084,0.547397,0.458298,0.32998,0.225565,0.157526,0,0,0,0,0,0,0,1,0,0,0,0
1508,'2020/03/24 23:38:49:933',2,1.527283,0.825913,0.517023,0.462252,0.334603,0.291777,0.23639,0,0,0,0,0,0,0,1,0,0,0,0
1509,'2020/03/24 23:38:49:933',2,1.527283,0.825913,0.517023,0.462252,0.334603,0.291777,0.23639,0,0,0,0,0,0,0,1,0,0,0,0
1510,'2020/03/24 23:38:49:975',2,1.648338,0.951892,0.545934,0.476271,0.296667,0.242181,0.132993,0,0,0,0,0,0,0,1,0,0,0,0
1511,'2020/03/24 23:38:49:976',2,1.648338,0.951892,0.545934,0.476271,0.296667,0.242181,0.132993,0,0,0,0,0,0,0,1,0,0,0,0
1512,'2020/03/24 23:38:49:976',2,1.648338,0.951892,0.545934,0.476271,0.296667,0.242181,0.132993,0,0,0,0,0,0,0,1,0,0,0,0
1513,'2020/03/24 23:38:49:976',2,1.648338,0.951892,0.545934,0.476271,0.296667,0.242181,0.132993,0,0,0,0,0,0,0,1,0,0,0,0
1514,'2020/03/24 23:38:49:995',2,1.646637,0.913485,0.578186,0.41385,0.296238,0.190714,0.144202,0,0,0,0,0,0,0,1,0,0,0,0
1515,'2020/03/24 23:38:49:995',2,1.646637,0.913485,0.578186,0.41385,0.296238,0.190714,0.144202,0,0,0,0,0,0,0,1,0,0,0,0
1516,'2020/03/24 23:38:50:004',2,1.646637,0.913485,0.578186,0.41385,0.296238,0.190714,0.144202,0,0,0,0,0,0,0,1,0,0,0,0
1517,'2020/03/24 23:38:50:020',2,1.615058,0.922554,0.597911,0.440102,0.32839,0.224233,0.17396,0,0,0,0,0,0,0,1,0,0,0,0
1518,'2020/03/24 23:38:50:035',2,1.557636,0.838781,0.545377,0.461177,0.330445,0.228045,0.148385,0,0,0,0,0,0,0,1,0,0,0,0
1519,'2020/03/24 23:38:50:035',2,1.557636,0.838781,0.545377,0.461177,0.330445,0.228045,0.148385,0,0,0,0,0,0,0,1,0,0,0,0
1520,'2020/03/24 23:38:50:047',2,1.560373,0.852821,0.500037,0.449364,0.296236,0.273296,0.225929,0,0,0,0,0,0,0,1,0,0,0,0
1521,'2020/03/24 23:38:50:061',2,1.584183,0.911021,0.50843,0.392329,0.263086,0.176235,0.140144,0,0,0,0,0,0,0,1,0,0,0,0
1522,'2020/03/24 23:38:50:072',2,1.663507,0.911348,0.580348,0.438,0.279688,0.215805,0.177504,0,0,0,0,0,0,0,1,0,0,0,0
1523,'2020/03/24 23:38:50:084',2,1.649946,0.923357,0.582613,0.420109,0.319596,0.207426,0.155272,0,0,0,0,0,0,0,1,0,0,0,0
1524,'2020/03/24 23:38:50:084',2,1.649946,0.923357,0.582613,0.420109,0.319596,0.207426,0.155272,0,0,0,0,0,0,0,1,0,0,0,0
1525,'2020/03/24 23:38:50:107',2,1.60026,0.894356,0.610997,0.487709,0.324046,0.244257,0.198924,0,0,0,0,0,0,0,1,0,0,0,0
1526,'2020/03/24 23:38:50:107',2,1.60026,0.894356,0.610997,0.487709,0.324046,0.244257,0.198924,0,0,0,0,0,0,0,1,0,0,0,0
1527,'2020/03/24 23:38:50:118',2,1.613657,0.908486,0.585682,0.449052,0.33478,0.22289,0.17114,0,0,0,0,0,0,0,1,0,0,0,0
1528,'2020/03/24 23:38:50:131',2,1.53741,0.837698,0.549259,0.464149,0.3312,0.233196,0.143517,0,0,0,0,0,0,0,1,0,0,0,0
1529,'2020/03/24 23:38:50:143',2,1.597069,0.962046,0.540695,0.493114,0.295247,0.259504,0.189301,0,0,0,0,0,0,0,1,0,0,0,0
1530,'2020/03/24 23:38:50:143',2,1.597069,0.962046,0.540695,0.493114,0.295247,0.259504,0.189301,0,0,0,0,0,0,0,1,0,0,0,0
1531,'2020/03/24 23:38:50:153',2,1.607144,0.965009,0.559018,0.442075,0.297448,0.213549,0.119362,0,0,0,0,0,0,0,1,0,0,0,0
1532,'2020/03/24 23:38:50:165',2,1.613097,0.950767,0.546612,0.423463,0.27335,0.183874,0.159099,0,0,0,0,0,0,0,1,0,0,0,0
1533,'2020/03/24 23:38:50:178',2,1.669709,0.909223,0.582721,0.431682,0.276784,0.211833,0.176955,0,0,0,0,0,0,0,1,0,0,0,0
1534,'2020/03/24 23:38:50:189',2,1.629549,0.931312,0.59007,0.432799,0.344994,0.227102,0.160968,0,0,0,0,0,0,0,1,0,0,0,0
1535,'2020/03/24 23:38:50:200',2,1.593403,0.889523,0.618966,0.478044,0.333776,0.249856,0.187374,0,0,0,0,0,0,0,1,0,0,0,0
1536,'2020/03/24 23:38:50:212',2,1.604311,0.915091,0.61861,0.482,0.328143,0.238063,0.184032,0,0,0,0,0,0,0,1,0,0,0,0
1537,'2020/03/24 23:38:50:223',2,1.606008,0.880104,0.562102,0.44571,0.325406,0.214743,0.162392,0,0,0,0,0,0,0,1,0,0,0,0
1538,'2020/03/24 23:38:50:223',2,1.606008,0.880104,0.562102,0.44571,0.325406,0.214743,0.162392,0,0,0,0,0,0,0,1,0,0,0,0
1539,'2020/03/24 23:38:50:237',2,1.540245,0.848926,0.559359,0.468518,0.335186,0.250006,0.165127,0,0,0,0,0,0,0,1,0,0,0,0
1540,'2020/03/24 23:38:50:247',2,1.663506,0.95055,0.529824,0.481909,0.286723,0.260835,0.16801,0,0,0,0,0,0,0,1,0,0,0,0
1541,'2020/03/24 23:38:50:258',2,1.588521,0.973145,0.564326,0.42243,0.287229,0.196297,0.118038,0,0,0,0,0,0,0,1,0,0,0,0
1542,'2020/03/24 23:38:50:269',2,1.631496,0.950256,0.559345,0.444323,0.287053,0.195905,0.171637,0,0,0,0,0,0,0,1,0,0,0,0
1543,'2020/03/24 23:38:50:281',2,1.670974,0.907549,0.582184,0.426407,0.281698,0.20748,0.173046,0,0,0,0,0,0,0,1,0,0,0,0
1544,'2020/03/24 23:38:50:293',2,1.604928,0.923807,0.592202,0.442138,0.358139,0.238693,0.16024,0,0,0,0,0,0,0,1,0,0,0,0
1545,'2020/03/24 23:38:50:293',2,1.604928,0.923807,0.592202,0.442138,0.358139,0.238693,0.16024,0,0,0,0,0,0,0,1,0,0,0,0
1546,'2020/03/24 23:38:50:307',2,1.578282,0.879217,0.611961,0.477642,0.316047,0.23711,0.181712,0,0,0,0,0,0,0,1,0,0,0,0
1547,'2020/03/24 23:38:50:318',2,1.610918,0.92057,0.610463,0.45685,0.319904,0.226115,0.169089,0,0,0,0,0,0,0,1,0,0,0,0
1548,'2020/03/24 23:38:50:328',2,1.582912,0.861526,0.552958,0.452667,0.324505,0.212052,0.151668,0,0,0,0,0,0,0,1,0,0,0,0
1549,'2020/03/24 23:38:50:340',2,1.558352,0.835873,0.535303,0.437452,0.309285,0.256906,0.206188,0,0,0,0,0,0,0,1,0,0,0,0
1550,'2020/03/24 23:38:50:364',2,1.579198,0.957454,0.547837,0.39814,0.271802,0.184034,0.128714,0,0,0,0,0,0,0,1,0,0,0,0
1551,'2020/03/24 23:38:50:364',2,1.579198,0.957454,0.547837,0.39814,0.271802,0.184034,0.128714,0,0,0,0,0,0,0,1,0,0,0,0
